"","N.count","P.count","Missing","2014_ZellerG-Median","2015_FengQ-Median","2016_VogtmannE-Median","2019_Thom-Median","2019_WirbelJ-Median","2019_Yachida-Median","2021_JunY_1-Median","2021_JunY_2-Median"
"Pseudogymnoascus sp. 05NY08",6,2,0,-0.120890469748268,-0.401651270834349,0.488314273437504,-0.0267342297341148,-2.02877808046849,-0.0730374006589973,0.0369040406973485,-0.324001100784416
"Pseudogymnoascus sp. VKM F-4519 (FW-2642)",4,4,0,0.0313224655234853,-1.34305495801694,-0.25800788184594,-0.148721456847566,-0.12699480427203,0.441476214278109,0.301802117623319,0.523736395655278
"Pseudogymnoascus sp. WSF 3629",3,5,0,0.0323961510216777,-0.212034879809067,0.0639560097889374,1.23511414597939,-0.0801706574097149,0.0815844570615494,-0.302081229713741,0.0229048723307479
"Pseudogymnoascus sp. VKM F-3775",7,1,0,-0.218196875350555,-0.377837035291681,-0.421366278817084,-0.103302011482426,-1.19624707100038,0.154726123725404,-0.374853830220453,-0.168034906715782
"Pseudogymnoascus sp. 24MN13",4,4,0,-0.116605588612125,-0.443483294373435,0.243983839559243,0.165474744940969,-0.525943095185661,0.103994677335808,0.894916619452111,-0.498703150799092
"Pseudogymnoascus sp. VKM F-4281 (FW-2241)",6,2,0,-0.256133446841994,0.0569701387444416,-0.130035934046367,0.131820624442062,-0.696266434852851,-0.204748341382693,-0.102369246238686,-0.040380525413158
"Pseudogymnoascus sp. VKM F-3808",3,5,0,0.30496314524637,-0.328543318794655,-0.37540425528675,-0.107230277564205,0.0199419545431213,0.0868417423012066,0.420150496842184,0.165299203861098
"Pseudogymnoascus sp. 03VT05",3,5,0,-0.170317459525654,0.0413935895206318,0.508437340967841,0.570571948625797,-1.14020876236957,0.326793424339551,-0.223695581676091,0.268773409412161
"Pseudogymnoascus sp. 23342-1-I1",6,2,0,-0.439516272482344,-0.132736760520626,0.218194525187019,-0.234606025474383,-0.215149400142549,0.205827939370411,-0.514009870203241,-0.047639070745535
"Pseudogymnoascus sp. VKM F-103",8,0,0,-0.157831314063126,-0.173513461379184,-0.525508033474633,-0.268533148490063,-0.260586545166852,-0.111847771612751,-0.293515970216299,-0.338868004300718
"Pseudogymnoascus sp. VKM F-4518 (FW-2643)",2,6,0,1.13352306011262,0.433479919270149,0.689851157278523,1.95460921607213,-0.0187303322576095,0.441925332665705,0.256448145572967,-0.0295354009772219
"Pseudogymnoascus sp. VKM F-4513 (FW-928)",6,2,0,-0.4125691102565,-0.952379133326016,0.30623808029157,-0.0947203523150736,-1.99866723405346,0.291584065390834,-1.23453093235666,-0.376617630075636
"Pseudogymnoascus destructans",4,4,0,-0.0284787192281045,0.137354686133097,-0.0710947580977018,0.205556724571919,0.185522946224128,0.00606459342219411,-0.340324402926455,-0.0773179847628708
"Glarea lozoyensis",4,4,0,0.0277122534594439,-0.0797254887675063,-0.668200947680131,0.574015295226309,0.414271010992118,0.185729249848298,-0.16057326973882,-0.489432862090473
"Rutstroemia sp. NJR-2017a BBW",5,3,0,-0.615819340356378,-0.37468258285137,0.363689287698039,0.68815004325951,-0.716909916761094,0.251136120169893,-0.563842533737974,-0.179242147141126
"Rutstroemia sp. NJR-2017a BVV2",6,2,0,-0.238198381101798,-0.0402563870136171,-0.249028501376933,0.446770857000368,-0.741600997533546,0.193511393924376,-0.419329494039051,-0.512271110687135
"Rutstroemia sp. NJR-2017a WRK4",5,3,0,-0.42653475513011,-0.709601234256455,0.201351984917602,0.0345530809457451,-0.603297580155881,0.0696165228705553,-0.187218059508956,-0.518352991366563
"Pezoloma ericae",5,3,0,-0.708801802370307,-0.24438327382435,0.0707881224324877,0.296190431308672,-0.424275836590461,0.118089542508644,-0.906353456373947,-0.164154599507852
"Diplocarpon rosae",4,4,0,0.0566256809011332,0.256918675042628,0.328371385396608,-0.325922195717337,-0.585909105710972,0.0888114361506586,-0.509829085817882,-0.224308355975036
"Marssonina brunnea",3,5,0,-0.283869648502753,0.67085319611777,0.330189010446053,0.162031861063781,0.045427888920334,0.152681981688278,-0.255030729499587,-0.348435197320178
"Hyaloscypha variabilis",6,2,0,-0.571028364481,-0.221692728415634,0.0594419823420798,-0.2313238931045,-0.353035485094073,0.150309575217489,-0.539791434199583,-0.384791497491058
"Hyaloscypha bicolor",5,3,0,-0.255332905366096,0.0989452476245457,-0.0477929020452696,0.360496294739548,-0.113643674110406,0.074576171648798,-0.193623965702917,-0.0988206561722135
"Phialocephala subalpina",5,3,0,-0.403343354938426,0.170657818103312,-0.566147726420479,0.074331162437644,-0.98788599610855,0.101964796696716,-0.37066511184234,-0.182533937391342
"Cadophora sp. DSE1049",6,2,0,-0.34549934730916,-0.281513164327551,-0.113537917458921,0.848223700388156,-0.332550284384181,0.185158708372519,-0.643649846270077,-0.363115292384255
"Rhynchosporium secalis",5,3,0,-0.450797157715728,-0.145333681914897,0.664712446781866,0.398961783368228,-1.00205875904005,-0.0980963979589067,0.423018236796297,-0.246033404945652
"Rhynchosporium commune",5,3,0,-0.39765815439062,-0.983287420238229,0.0243706959601364,0.886679007901254,-0.973272022905203,0.13073406571074,-0.6276890216853,-0.516567521355269
"Rhynchosporium agropyri",4,4,0,-0.166778078156182,-0.294644909912177,0.126229903471289,0.232415147349365,-0.904070301428677,0.0976261534312036,0.698112338466589,-0.70421349724796
"Botrytis cinerea",3,5,0,-0.173025299768486,0.0587774296272642,0.408311492043319,0.562940216680809,-0.877493837978783,0.299717899505387,0.461371307748684,-0.222493233175807
"Sclerotinia sclerotiorum",2,6,0,0.110365007791929,0.286040861862777,0.094919188102419,1.0057203358555,-0.17405161429923,0.013745934516144,-0.0535513317366242,0.249842606162431
"Sclerotinia borealis",3,5,0,0.200843554033101,0.273379451677096,0.415250531975655,0.0871385172437304,-0.758510824352479,0.109901835730791,-0.357937535631286,-0.0202151751107078
"Microdochium bolleyi",4,4,0,0.240800905174594,-0.101120675654343,-0.283207098195652,0.302198387675006,-0.436995732312284,0.113045109077885,0.0094224976552649,-0.12019210898437
"Pestalotiopsis fici",5,3,0,-0.219090412382024,-0.14717133482939,0.132177396687702,0.610765268130217,-0.841100022908542,0.0513149775378167,-0.324467178218106,-0.495622577855567
"Eutypa lata",6,2,0,0.141562766813383,-0.0234349928487812,-0.193067864398724,-0.0390803071696394,-0.570031711157353,0.137383467484087,-0.320581801351786,-0.0697937297094621
"Pseudomassariella vexata",6,2,0,-0.155329723655224,0.162813397820805,-2.16771832091955e-05,0.131343794740502,-0.294427920787894,-0.0480131471429358,-0.366961394735003,-0.174041342906086
"Rosellinia necatrix",3,5,0,0.123104255205261,-0.0914887692629809,-0.0383228424992099,0.0321296612082289,-0.188688686500153,0.230495882608992,0.0328680490234005,0.0495582562073731
"Daldinia sp. EC12",5,3,0,-0.0717822372614356,0.227894152603122,-0.0913249678411669,0.533082055595733,-0.635355372959883,0.104220086640088,-0.510042623080017,-0.163644126909627
"Hypoxylon sp. EC38",5,3,0,-0.486329943828494,0.680713442254124,-0.187310801265301,0.0918244387402661,-0.566381870739086,-0.0859126799616581,0.0235945108386981,-0.108861768378182
"Hypoxylon sp. CI-4A",6,2,0,-0.00329656925270878,0.368678156797096,-0.110821864100505,0.183054231829505,-1.04725677468604,-0.150992847549723,-0.245182392088163,-0.049749688857609
"Hypoxylon sp. CO27-5",6,2,0,-0.830063236682863,-0.239205235529977,-0.0878534432002341,0.351110212444233,-0.858653948641585,0.361556387908612,-0.931995977943895,-0.220543914995999
"Phaeoacremonium minimum",6,2,0,-0.231802798233822,-0.262127945551749,0.251094944662481,-0.10550859015427,-0.145298381750772,0.120366798402825,-0.23521919445889,-0.142557534232904
"Coniochaeta ligniaria",3,5,0,0.463100548473273,0.0969537233976353,-0.0661903413581903,0.389950648358246,-0.464267463256933,0.336598077885704,-0.188741626169656,0.269834506884633
"Pyricularia grisea",5,3,0,-0.2488918452194,0.148532245091895,0.350437499508352,-0.613584622909184,-0.282310004073617,0.0316926662642981,-0.335440765914379,-0.137064225316442
"Pyricularia oryzae",5,3,0,-0.128446032045908,-0.487201967418605,0.11690082754436,0.158243391989807,-0.223245911887429,0.173809079623434,-0.35045906365509,-0.245023366221721
"Pyricularia pennisetigena",4,4,0,-0.203046062673097,0.161799321944807,-0.268906560288147,0.505999032612898,0.267007378999512,0.189588954245808,-0.0763413810401063,-0.0286555921418341
"Coniella lustricola",5,3,0,0.206321350297349,-0.157767194601014,0.112465350274541,-0.396630679092913,-0.136953911463633,0.0605340031137903,-0.481842232509381,-0.361473655311651
"Valsa mali",4,4,0,-0.0495398116805513,-0.0119137250099306,-0.194786159194695,0.027077574215454,-0.721619318427992,0.177753997914579,0.140656383740247,0.0757191361418976
"Diaporthe ampelina",4,4,0,0.122614540675446,-0.0806754324306057,0.0822287463635363,0.253064826038268,-0.619375835703701,0.0298963407204158,-0.519153215867482,-0.0849449070083761
"Diaporthe helianthi",5,3,0,-0.23293989459522,0.320002493382785,0.334571429655282,-0.0783710407064189,-0.422135622738829,0.328725160246162,-0.550553463397592,-0.273255099281417
"Grosmannia clavigera",3,5,0,0.0309917140644752,-0.203276858312859,0.0451834905556158,-0.0320308214228496,-1.01677194912858,0.146805365402395,0.0764948178717636,0.182146263559033
"Ophiostoma piceae",4,4,0,0.0163026106823467,-0.195820586723129,-0.489508210806392,0.289078189444795,-0.337418121056945,0.10122248836577,-0.0584798430039446,0.235764786704068
"Sporothrix schenckii",3,5,0,0.125447116600709,0.0945112940566239,-0.195399089550889,2.33866435812225,-1.96934857032378,-0.0290446280826874,0.772809353291967,0.105108268217126
"Sporothrix brasiliensis",3,5,0,0.210661409649742,-0.213636191182847,-0.404031932485643,-0.22332484681001,0.0402884886118505,0.0204652993935004,0.0883059351737566,0.0516918311243844
"Sporothrix insectorum",5,3,0,0.160443168795768,-0.600558631685823,-0.247290820172564,0.058861618894459,-0.047130268769797,0.253124509843516,-0.565637921330281,-0.297037328429571
"Madurella mycetomatis",3,5,0,-0.0632038391126151,-0.189279630417595,0.202778016779018,0.246101660803773,-0.0919866864927663,0.0670194528333519,0.0282349269397524,0.0024522156394963
"Podospora anserina",6,2,0,-0.0503668138651948,-0.239163457106208,0.199373124349698,-0.778138280899826,-0.844421482272736,0.265589255653624,-0.392736371689664,-0.0284815296233177
"Sordaria macrospora",5,3,0,-0.0792486309637249,0.0719680085547657,-0.192501902929296,0.472709166539825,-0.629743030900864,0.245223746875872,-0.251601530902423,-0.164754489660415
"Neurospora discreta",3,5,0,-0.210601269501621,0.164215377736478,0.0518198433645837,0.408733423892848,-0.109046838521013,0.270706710663892,-0.164930254702329,0.025792985250022
"Neurospora tetrasperma",6,2,0,-0.0148539241133001,-0.180324774314849,-0.211830910743642,0.29474267305181,-0.926454937989016,-0.322763625735268,0.151339547065808,-0.187358182986885
"Neurospora crassa",3,5,0,0.0137789827312609,0.194525677816571,0.0542973198904926,-0.0122840616476767,-1.34784736709702,0.0850596186698475,0.124668864477048,-0.419451498253194
"Chaetomium thermophilum",6,2,0,0.125654789368459,-0.396236995325377,-0.352193428816069,-0.694168296218327,-0.597245960336909,0.20751286132172,-0.279189869742451,-0.34365046357576
"Chaetomium globosum",5,3,0,0.120002358277092,-0.152252219161601,-0.301586272923105,0.426761373429593,-1.0681853131709,0.278844529316649,-0.165114034544597,-0.00214740447837595
"Thermothelomyces thermophilus",4,4,0,-0.16275768872623,0.044310947215345,-0.0969441322169471,0.0947579187865606,0.11893656832397,0.201764346018056,-0.622802731987284,-0.236270927022599
"Thielavia terrestris",3,5,0,0.326779431509984,-0.0485685442723701,0.0149518447413489,-0.094617706914762,-0.433351241012888,0.0882059505320637,0.00175560059497151,0.283173452196938
"Lomentospora prolificans",2,6,0,0.443119117519637,-0.121628138882545,0.0720329863966041,0.013650446224565,-0.461138210257183,0.358568121665089,0.370667852729491,0.033445193874805
"Thielaviopsis punctulata",1,7,0,0.24985127338465,0.494472359034334,0.168753259282803,0.41190509531059,0.0945436107139781,-0.120026513861153,1.1960498859016,0.354373799172256
"Ceratocystis platani",6,2,0,-0.296188988142257,-0.698051672396695,-0.0666078377571536,0.351488601967138,-1.10689982179272,0.195694653322446,-0.797266316146429,-0.112155728275109
"Verticillium alfalfae",2,6,0,0.233437418423172,-0.370032874275666,0.050150983764929,-0.219797530468756,0.0823442002953935,0.316104082003955,0.0771285394417045,0.166970697369793
"Verticillium longisporum",3,5,0,0.0529594788971829,0.0280952215010961,-0.392410394941006,0.122826379904044,-1.02473652292085,0.19313392020666,-0.212729489710356,0.0240576007740867
"Colletotrichum sublineola",5,3,0,0.0939675349469233,-0.219024107124941,-0.116415396193155,-0.261770136375687,-0.333236067707465,0.125196408590911,0.267125152669042,-0.122994339736712
"Colletotrichum incanum",3,5,0,0.213834669294172,0.279093584960848,0.0726671113654954,0.170254663417845,0.347802364754988,-0.0341175387164112,-0.0401208084066867,-0.150245518853445
"Colletotrichum nymphaeae",4,4,0,0.215255986227179,-0.149366030879247,0.0117964346886832,0.0452526296881688,-0.632256791021411,0.242987711154735,-0.560928414243003,-0.479814782044609
"Colletotrichum higginsianum",4,4,0,0.0702180592822822,-0.11465130034645,-0.271144442199644,-0.211905839605327,0.345756645344557,0.403970964069922,0.193447835151245,-0.0544004720155337
"Colletotrichum gloeosporioides",3,5,0,0.00232878502284963,-0.0756051065013308,0.0419923810015399,-0.0256349725632529,0.356443833249525,0.0445954767962506,-0.288167611108214,0.0463317087752549
"Colletotrichum simmondsii",3,5,0,0.207099894576537,0.448368176254726,0.259357409431216,0.178319150736135,-0.838790374780468,-0.0322420464019855,0.0647236129346525,-0.0242468361219055
"Colletotrichum chlorophyti",4,4,0,-0.0887302275569275,0.195662191190898,0.24359921773241,0.0785925744421884,-0.0586255296331322,0.0768041410168561,-0.686849832382239,-0.184979735595573
"Colletotrichum tofieldiae",7,1,0,-0.343602492223331,0.169249957325953,-0.309146844333188,-0.359135114925918,-0.168682311822021,-0.264138689061992,-0.361538745972985,-0.0761689803850594
"Colletotrichum salicis",7,1,0,0.18579932759225,-0.437926753518931,-0.601309979182329,-0.179093158218728,-0.528927273526997,-0.165055350158023,-0.618620418847216,-0.455350037175479
"Colletotrichum fioriniae",7,1,0,0.107709369256586,-0.55904060204728,-0.351734183622819,-0.191030997726126,-0.561772667713331,-0.0539735853407465,-0.62895251051926,-0.484478884519558
"Stachybotrys chlorohalonata",4,4,0,-0.0488667722486939,-0.116739696511023,0.248829014806466,0.428720349734271,0.0473408075762169,0.00461492890230316,-0.374004749742095,-0.01657365010189
"Stachybotrys chartarum",5,3,0,0.110673156774248,-0.548985608205789,-0.451887353538129,0.0152809517645634,-0.123969120867141,0.202340889284331,-0.337251186863973,-0.111315334234024
"Acremonium chrysogenum",4,4,0,0.143614242605888,-0.31743072143054,0.117382902850443,-0.00558152706559584,-0.510065721053823,-0.104034861992716,0.273709948226436,0.0622767754306508
"Ustilaginoidea virens",6,2,0,-0.178338252908397,-0.422715286779265,-0.0147770653725886,0.11180330489696,-0.0118025476102517,0.127648866117227,-0.281402790556429,-0.0681050027635716
"Beauveria brongniartii",5,3,0,0.109386024223598,-0.474536214185709,0.259200619751447,-0.348560833565064,-0.140956445331644,0.246148189813807,-0.43938071239575,-0.0146623450723225
"Beauveria bassiana",4,4,0,0.0629615496239241,-0.183468088032383,-0.339422926730105,0.425417171691997,-0.18348843557826,0.23520503326399,-0.145317052212457,0.07131354798984
"Cordyceps fumosorosea",4,4,0,0.585199282663958,-0.166810697696825,0.0580672643096139,0.526988312817825,-0.154497941107243,-0.00232794470185796,-0.167630905864846,0.373671614922464
"Cordyceps militaris",4,4,0,0.0266733996019974,-0.241310301828645,-0.144201210717116,0.0200246997280352,-0.122369632850135,0.0684746199407635,0.102592101396231,-0.138010751887385
"Cordyceps sp. RAO-2017",2,6,0,1.04389731183693,0.0234848710244492,-0.190382203622688,0.000483722750533547,0.286660797632718,0.353785436277912,-0.0728045151786683,0.459089518869164
"Cordyceps confragosa",2,6,0,0.0560380940240928,-0.23166154661094,0.109389993786866,-0.141588138957243,0.0228146091476853,0.0970233829171913,0.153982996190216,0.00619000929917504
"Drechmeria coniospora",4,4,0,0.456427378017207,-0.0956061765183137,-0.29069953445142,-0.251457292464474,-0.180143747747218,0.150409152187953,0.494004904136855,0.0748158888899868
"Hirsutella minnesotensis",5,3,0,-0.00712189525896381,0.0806206204334269,-0.0176100591021712,0.115322787156586,-0.721495997830844,0.0876342240045346,-0.238528912024305,-0.121574350597641
"Tolypocladium ophioglossoides",4,4,0,0.57303578252369,0.353504234754679,-0.0233510253681625,-0.372395409958074,-0.205264756109221,0.00586063536815113,-0.0959159411455391,0.213906755537193
"Tolypocladium capitatum",5,3,0,-0.0755330748580121,-0.266264702491494,-0.589521360451727,0.188876553371815,-0.261582265138461,0.00247817077753499,-0.297446910444418,0.357749450887517
"Tolypocladium paradoxum",2,6,0,0.287972866687506,0.100898790000634,0.139921121192897,-0.0789151711940239,-0.448121991993942,0.232143402991448,0.0315253601930031,0.336569673302624
"Ophiocordyceps australis",5,3,0,0.469771068339154,-0.0210489725962219,-0.0755339677253918,0.0706983268666724,-0.854340905290031,0.19556611961136,-0.144672413124678,-0.000574471789971336
"Ophiocordyceps sinensis",5,3,0,-0.0638206095016756,0.123131743978141,0.013439737660841,-0.198121399011821,-0.164936353031446,0.171246827564465,-0.393889417689005,-0.272573691120237
"Ophiocordyceps unilateralis",5,3,0,0.021680521383557,-0.401273273445948,-0.340060795891237,0.134528561141105,-0.269288178713627,0.0405872945641073,-0.327700024155879,-0.0907609615272827
"Ophiocordyceps camponoti-rufipedis",5,3,0,0.126379295786028,-0.32332623898335,-0.295362207903588,0.147089950731041,0.247559161332493,-0.0184589983379087,-0.00127349655119943,-0.016160103656304
"Moelleriella libera",2,6,0,0.246603546132763,0.38925682494669,-0.118813387239331,0.668974256658482,0.536345899165383,0.172784395338656,-0.178028611530137,0.228468460802131
"Claviceps purpurea",4,4,0,-0.302629718416288,0.110908911300017,-0.0686789355829267,0.055422301486152,0.154663662324128,0.0727846603268894,-0.330339927045739,-0.241526775945832
"Torrubiella hemipterigena",5,3,0,-0.00197726075393569,-0.292236399112633,0.0837945275079085,0.630784470667296,-0.613473159065663,0.0457687232930702,-0.0872554729637472,-0.440648135877223
"Pochonia chlamydosporia",5,3,0,-0.0356795277377957,0.39197138268258,-0.336461355891247,-0.0152194169519851,0.295206716920234,-0.130012940891376,0.647430002653827,-0.050113155163447
"Metarhizium majus",4,4,0,-0.362034975684887,0.287086205835867,0.959709902294951,0.817809613404355,-0.87855809057466,0.113483630266217,-0.348994673899393,-0.428027631324677
"Metarhizium brunneum",5,3,0,0.588067874326704,-0.663971891092952,-0.5602986197054,1.00589312724175,-0.149320289922615,-0.0833822821672493,0.036025718750023,-0.341348549222244
"Metarhizium guizhouense",4,4,0,0.0293314304802027,0.30351866770045,-0.151342756877991,0.2723878402177,-0.735111921727313,0.249964149781251,-0.781320877196787,-0.276245883673316
"Metarhizium robertsii",2,6,0,0.118839431193889,0.500654317658523,0.372216081104742,1.72764183128858,0.0218475491116936,0.168509205155363,-0.749195956092069,-0.500561220430106
"Metarhizium acridum",2,6,0,0.218058845584695,0.148937241981696,0.505269343284143,0.190753726073533,-0.190637737578973,0.0872325133555828,-0.135606377877919,0.0397428460685756
"Metarhizium anisopliae",4,4,0,0.170884102071601,-0.34229808565962,-0.0458033397330489,0.350375004000817,-0.477932699009941,0.169231223708538,0.233961596271122,-0.265626083923502
"Metarhizium rileyi",7,1,0,-0.211386669550062,-0.197957050415703,-0.171648778851931,-0.429435401090214,-0.103040324051208,0.361463454038158,-0.255699375097825,-0.275059977378683
"Metarhizium album",4,4,0,0.288605714411757,-0.325535745201142,0.0266591013074439,0.0700277448826696,-0.547736728167183,0.420949286062485,-0.43520138860961,-0.203218427151077
"Escovopsis weberi",5,3,0,0.25776197466579,-0.282273713403536,-0.653165027127972,0.168181131078298,-0.375831525497204,0.0787161359433612,-0.191097278910887,-0.196968076192415
"Trichoderma parareesei",3,5,0,0.441768092719347,0.05948591048092,-0.850071076715709,0.0609339839264657,-0.533898451868591,0.0539342503601096,0.0646754317141376,-0.0440621117609898
"Trichoderma asperellum",5,3,0,-0.313477816224719,-0.0482984892335271,0.550193994294093,0.481085813888082,-0.757040075726655,0.178582834325969,-0.45710213907461,-0.419904378361363
"Trichoderma longibrachiatum",4,4,0,0.435290064630057,-0.406292800511017,-0.0451674701787391,0.714953241898368,-0.490293479387501,0.323906544870444,-0.290698373606053,0.141904704242244
"Trichoderma reesei",5,3,0,-0.0200434862385632,-0.613924060248323,-0.185622197739359,0.480974939015617,0.211674417255671,0.276132505160971,-0.656806586046986,-0.609300155505607
"Trichoderma guizhouense",6,2,0,-0.0328229971192762,0.0967950796215638,-0.0465593907544756,-0.267981486067167,0.125323130075302,-0.0059157227685107,-0.628560185098532,-0.293414023953799
"Trichoderma atroviride",5,3,0,-0.507654055315534,-0.594061345071216,0.0690628716993516,0.0230997705041012,-0.71537015013813,0.064644874726923,-0.466307898535349,-0.925671537646776
"Neonectria ditissima",2,6,0,0.192080926660018,-0.0801060592205296,0.0828039032956258,0.22650821405911,-0.0368644402988757,0.257209160705201,0.328740712317001,0.0644236047377349
"Fusarium proliferatum",5,3,0,0.00635962191561135,-0.339899832482518,-0.382755796391585,0.688144134603668,-1.11292605717493,-0.0501849058341951,-0.371530675620231,0.0181643886587666
"Fusarium nygamai",5,3,0,-0.119076420151902,0.250183393341258,-0.366971389784731,-0.078842491993835,-0.587377687003208,0.088789698752665,0.183627105504001,-0.375879471447965
"Fusarium mangiferae",6,2,0,-0.214479394375441,0.181018404979252,-0.466197504231157,0.105803064983098,-0.293233008452179,-0.000881517289376536,-0.652038137808808,-0.0475419998624873
"Fusarium verticillioides",6,2,0,-0.36825324826665,-0.304490013174484,-0.264742086208811,0.376026286631679,-0.717663917808049,-0.0644285909976632,0.390285038184926,-0.61220065131641
"Fusarium fujikuroi",7,1,0,-0.127919719806855,-0.404304241913335,-0.0577981295712646,0.19971266713191,-0.482646295142666,-0.0727692695176852,-0.633839580573785,-0.673619687270154
"Fusarium oxysporum",5,3,0,-0.273522342148333,-0.0814176871779718,0.248381032395202,-0.0178978980364445,0.106603426247167,0.152924152538023,-0.197105383285282,-0.183365721216936
"Fusarium pseudograminearum",4,4,0,0.0612432503390137,-0.176479431914192,0.062008161238904,0.484453326484641,-1.2795995252893,0.0760890813789771,-0.0637118275420965,-0.0266353073184142
"Fusarium poae",5,3,0,0.0493027676840616,-0.4348818601019,-0.0726806557358642,0.0789720430415202,-0.259727463348672,0.156707514409676,-0.569268682427147,-0.143253591036044
"Fusarium graminearum",6,2,0,-0.242140412698367,-0.103416599822813,-0.236757366075826,-0.27087046294958,1.08606260633902,0.0250879312941884,-0.039375190708056,-0.437571836720528
"Fusarium venenatum",4,4,0,-0.115782415934472,-0.256098096997132,-0.539969248720652,0.25423867449429,0.242422575092335,0.0566714649985617,0.515663230701473,-0.0625016306701927
"Fusarium langsethiae",3,5,0,-0.328201026563703,0.0478495377625782,0.0188262307783868,0.0303691309105732,0.641344432642016,0.0107507964225572,-0.535340710507217,-0.0804491007379226
