"","Cohort","Feature","Seed","AUC","MeanAUC","Kingdoms"
"1022","2019_Thom","Turicibacter_sp_H121","81","29.54",49.41,"fungi"
"1023","2019_Thom","Erysipelotrichaceae_bacterium_SG0102","80","35.65",52.43,"fungi"
"1024","2019_Thom","Erysipelatoclostridium_ramosum","10","61.3",53.66,"fungi"
"1025","2019_Thom","Clostridium_innocuum","65","50.09",54.9,"fungi"
"1026","2019_Thom","Faecalitalea_cylindroides","10","50.28",54.59,"fungi"
"1027","2019_Thom","Longibaculum_sp_KGMB06250","11","52.22",57.7,"fungi"
"1028","2019_Thom","Mogibacterium_diversum","42","61.02",53.54,"fungi"
"1029","2019_Thom","Mageeibacillus_indolicus","90","53.06",55.52,"fungi"
"1030","2019_Thom","Christensenella_sp_Marseille_P3954","52","44.63",53.76,"fungi"
"1031","2019_Thom","Christensenella_minuta","24","56.2",53.81,"fungi"
"1032","2019_Thom","Monoglobus_pectinilyticus","61","43.8",52.49,"fungi"
"1033","2019_Thom","Intestinimonas_butyriciproducens","10","43.89",50.47,"fungi"
"1034","2019_Thom","Hungatella_hathewayi","31","57.04",55.93,"fungi"
"1035","2019_Thom","Mordavella_sp_Marseille_P3756","36","57.96",51.74,"fungi"
"1036","2019_Thom","Clostridium_beijerinckii","88","46.02",55.49,"fungi"
"1037","2019_Thom","Clostridium_butyricum","80","47.69",49.72,"fungi"
"1038","2019_Thom","Clostridium_botulinum","34","36.11",49.85,"fungi"
"1039","2019_Thom","Clostridium_perfringens","47","58.24",54.26,"fungi"
"1040","2019_Thom","Clostridium_sp_SY8519","13","47.96",52.76,"fungi"
"1041","2019_Thom","Eubacterium_callanderi","17","70.19",55.08,"fungi"
"1042","2019_Thom","Eubacterium_limosum","40","35",48.51,"fungi"
"1043","2019_Thom","Eubacterium_maltosivorans","60","62.96",55.77,"fungi"
"1044","2019_Thom","Eubacterium_cellulosolvens","41","53.61",58.01,"fungi"
"1045","2019_Thom","Eubacterium_eligens","41","36.02",50.52,"fungi"
"1046","2019_Thom","Filifactor_alocis","89","61.39",52.72,"fungi"
"1047","2019_Thom","Clostridium_hiranonis","77","48.98",51.84,"fungi"
"1048","2019_Thom","Romboutsia_ilealis","29","40",54.85,"fungi"
"1049","2019_Thom","Clostridioides_difficile","82","46.3",53.55,"fungi"
"1050","2019_Thom","Oscillibacter_valericigenes","16","54.91",53.59,"fungi"
"1051","2019_Thom","Oscillibacter_sp_PEA192","11","62.78",53.91,"fungi"
"1052","2019_Thom","Dysosmobacter_welbionis","23","48.15",51.4,"fungi"
"1053","2019_Thom","Ethanoligenens_harbinense","22","32.96",48.08,"fungi"
"1054","2019_Thom","Caproiciproducens_sp_NJN_50","45","62.04",53.76,"fungi"
"1055","2019_Thom","Acutalibacter_muris","39","36.85",54.6,"fungi"
"1056","2019_Thom","Flavonifractor_plautii","27","57.59",55.34,"fungi"
"1057","2019_Thom","Ruthenibacterium_lactatiformans","21","51.94",54.12,"fungi"
"1058","2019_Thom","Ruminococcus_albus","59","47.78",56.61,"fungi"
"1059","2019_Thom","Ruminococcus_sp_JE7A12","91","55",55.72,"fungi"
"1060","2019_Thom","Ruminococcus_champanellensis","37","60.46",53.57,"fungi"
"1061","2019_Thom","Ruminococcus_bicirculans","31","58.61",57.95,"fungi"
"1062","2019_Thom","Faecalibacterium_prausnitzii","57","44.26",48.01,"fungi"
"1063","2019_Thom","Anaerotignum_propionicum","2","48.8",50.8,"fungi"
"1064","2019_Thom","Herbinix_luporum","30","34.44",55.24,"fungi"
"1065","2019_Thom","Anaerocolumna_cellulosilytica","14","38.89",51.33,"fungi"
"1066","2019_Thom","Lachnoanaerobaculum_umeaense","50","51.11",54.47,"fungi"
"1067","2019_Thom","Pseudobutyrivibrio_xylanivorans","96","31.3",56.31,"fungi"
"1068","2019_Thom","Butyrivibrio_hungatei","64","51.39",61.55,"fungi"
"1069","2019_Thom","Butyrivibrio_proteoclasticus","43","46.48",56.56,"fungi"
"1070","2019_Thom","Butyrivibrio_fibrisolvens","82","52.31",57.62,"fungi"
"1071","2019_Thom","Anaerobutyricum_hallii","85","48.8",53.67,"fungi"
"1072","2019_Thom","Lachnoclostridium_phytofermentans","20","44.35",60,"fungi"
"1073","2019_Thom","Clostridium_sphenoides","60","32.04",49.81,"fungi"
"1074","2019_Thom","Clostridium_hylemonae","89","60.65",55.16,"fungi"
"1075","2019_Thom","Lachnoclostridium_sp_YL32","56","53.06",50.69,"fungi"
"1076","2019_Thom","Clostridium_saccharolyticum","92","56.39",55.96,"fungi"
"1077","2019_Thom","Clostridium_clostridioforme","98","42.5",49.46,"fungi"
"1078","2019_Thom","Lachnoclostridium_phocaeense","80","49.72",55.98,"fungi"
"1079","2019_Thom","Clostridium_scindens","21","39.17",49.05,"fungi"
"1080","2019_Thom","Clostridium_bolteae","7","48.98",55.67,"fungi"
"1081","2019_Thom","Roseburia_intestinalis","43","40.56",53.6,"fungi"
"1082","2019_Thom","Roseburia_hominis","5","33.24",55.97,"fungi"
"1083","2019_Thom","Blautia_coccoides","22","61.11",52.92,"fungi"
"1084","2019_Thom","Blautia_sp_YL58","54","48.06",53.76,"fungi"
"1085","2019_Thom","Blautia_hansenii","74","57.87",55.25,"fungi"
"1086","2019_Thom","Blautia_sp_N6H1_15","63","45.09",51.65,"fungi"
"1087","2019_Thom","Blautia_producta","71","43.7",49.7,"fungi"
"1088","2019_Thom","Ruminococcus_gnavus","44","55.37",51.73,"fungi"
"1089","2019_Thom","Blautia_sp_SC05B48","49","48.43",57.04,"fungi"
"1090","2019_Thom","Anaerostipes_caccae","87","48.61",51.85,"fungi"
"1091","2019_Thom","Anaerostipes_rhamnosivorans","28","63.52",56.32,"fungi"
"1092","2019_Thom","Anaerostipes_hadrus","16","48.06",56.09,"fungi"
"1093","2019_WirbelJ","Cloacibacillus_porcorum","23","45.99",52.49,"fungi"
"1094","2019_WirbelJ","Fusobacterium_necrophorum","70","41.98",56.95,"fungi"
"1095","2019_WirbelJ","Fusobacterium_periodonticum","24","51.6",57.95,"fungi"
"1096","2019_WirbelJ","Fusobacterium_mortiferum","95","54.46",51.11,"fungi"
"1097","2019_WirbelJ","Fusobacterium_varium","49","61.85",52.65,"fungi"
"1098","2019_WirbelJ","Fusobacterium_ulcerans","87","48.75",56.76,"fungi"
"1099","2019_WirbelJ","Fusobacterium_nucleatum","81","63.64",65.08,"fungi"
"1100","2019_WirbelJ","Brachyspira_pilosicoli","36","60.16",52.92,"fungi"
"1101","2019_WirbelJ","Akkermansia_muciniphila","68","65.86",56.42,"fungi"
"1102","2019_WirbelJ","Campylobacter_jejuni","90","50.8",51.92,"fungi"
"1103","2019_WirbelJ","Campylobacter_coli","22","38.15",54.85,"fungi"
"1104","2019_WirbelJ","Desulfovibrio_fairfieldensis","6","52.14",51.39,"fungi"
"1105","2019_WirbelJ","Desulfovibrio_desulfuricans","92","64.26",54,"fungi"
"1106","2019_WirbelJ","Desulfovibrio_piger","69","57.58",53.33,"fungi"
"1107","2019_WirbelJ","Sutterella_sp_KGMB03119","96","65.51",57.55,"fungi"
"1108","2019_WirbelJ","Sutterella_megalosphaeroides","38","72.01",54.34,"fungi"
"1109","2019_WirbelJ","Oxalobacter_formigenes","31","51.25",53.19,"fungi"
"1110","2019_WirbelJ","Ralstonia_pickettii","46","46.88",50.23,"fungi"
"1111","2019_WirbelJ","Burkholderia_dolosa","1","50",52.65,"fungi"
"1112","2019_WirbelJ","Photobacterium_damselae","2","52.5",55.77,"fungi"
"1113","2019_WirbelJ","Haemophilus_parainfluenzae","27","59.54",59.19,"fungi"
"1114","2019_WirbelJ","Succinivibrio_dextrinosolvens","15","46.08",52.14,"fungi"
"1115","2019_WirbelJ","Aeromonas_hydrophila","83","56.77",56.02,"fungi"
"1116","2019_WirbelJ","Aeromonas_veronii","79","45.9",51.11,"fungi"
"1117","2019_WirbelJ","Aeromonas_salmonicida","81","62.83",56.77,"fungi"
"1118","2019_WirbelJ","Acinetobacter_johnsonii","30","41.27",49.64,"fungi"
"1119","2019_WirbelJ","Pseudomonas_aeruginosa","89","48.31",51.93,"fungi"
"1120","2019_WirbelJ","Hafnia_alvei","42","50.53",53.25,"fungi"
"1121","2019_WirbelJ","Raoultella_planticola","5","35.12",52.37,"fungi"
"1122","2019_WirbelJ","Raoultella_ornithinolytica","79","57.31",50.34,"fungi"
"1123","2019_WirbelJ","Kosakonia_cowanii","12","40.82",48.94,"fungi"
"1124","2019_WirbelJ","Shigella_sp_PAMC_28760","25","52.32",66.32,"fungi"
"1125","2019_WirbelJ","Shigella_sonnei","98","56.77",53.04,"fungi"
"1126","2019_WirbelJ","Shigella_flexneri","60","59.54",51.38,"fungi"
"1127","2019_WirbelJ","Citrobacter_sp_TSA_1","49","51.87",53.89,"fungi"
"1128","2019_WirbelJ","Citrobacter_koseri","94","57.58",52.12,"fungi"
"1129","2019_WirbelJ","Citrobacter_braakii","69","65.69",54.46,"fungi"
"1130","2019_WirbelJ","Citrobacter_freundii_complex_sp_CFNIH3","62","42.25",54.07,"fungi"
"1131","2019_WirbelJ","Citrobacter_portucalensis","18","57.13",49.49,"fungi"
"1132","2019_WirbelJ","Citrobacter_freundii","80","57.22",49.5,"fungi"
"1133","2019_WirbelJ","Enterobacter_cloacae_complex_sp_ECNIH7","37","53.65",51.83,"fungi"
"1134","2019_WirbelJ","Enterobacter_kobei","3","55.7",53.47,"fungi"
"1135","2019_WirbelJ","Enterobacter_roggenkampii","29","71.75",56.62,"fungi"
"1136","2019_WirbelJ","Enterobacter_hormaechei","48","62.57",51.87,"fungi"
"1137","2019_WirbelJ","Enterobacter_ludwigii","34","53.48",52.43,"fungi"
"1138","2019_WirbelJ","Enterobacter_asburiae","9","41",55.78,"fungi"
"1139","2019_WirbelJ","Enterobacter_cloacae","15","54.1",56.17,"fungi"
"1140","2019_WirbelJ","Klebsiella_grimontii","6","60.07",53.83,"fungi"
"1141","2019_WirbelJ","Klebsiella_michiganensis","79","72.91",56.52,"fungi"
"1142","2019_WirbelJ","Klebsiella_variicola","66","50.36",49.62,"fungi"
"1143","2019_WirbelJ","Klebsiella_quasipneumoniae","96","53.21",52.78,"fungi"
"1144","2019_WirbelJ","Klebsiella_aerogenes","31","60.61",50.51,"fungi"
"1145","2019_WirbelJ","Klebsiella_pneumoniae","4","48.48",49.4,"fungi"
"1146","2019_WirbelJ","Klebsiella_oxytoca","90","57.49",54.23,"fungi"
"1147","2019_WirbelJ","Salmonella_enterica","91","49.38",51.35,"fungi"
"1148","2019_WirbelJ","Escherichia_coli","79","44.12",51.29,"fungi"
"1149","2019_WirbelJ","Ornithobacterium_rhinotracheale","80","54.63",55.02,"fungi"
"1150","2019_WirbelJ","Petrimonas_mucosa","36","55.44",54.03,"fungi"
"1151","2019_WirbelJ","Porphyromonas_asaccharolytica","20","72.46",62.34,"fungi"
"1152","2019_WirbelJ","Porphyromonas_gingivalis","89","44.92",48.76,"fungi"
"1153","2019_WirbelJ","Alloprevotella_sp_E39","93","46.88",45.6,"fungi"
"1154","2019_WirbelJ","Paraprevotella_xylaniphila","80","45.63",49.94,"fungi"
"1155","2019_WirbelJ","Prevotella_sp_oral_taxon_299","52","59.36",53.86,"fungi"
"1156","2019_WirbelJ","Prevotella_scopos","77","50.36",52.04,"fungi"
"1157","2019_WirbelJ","Prevotella_jejuni","42","30.39",48.99,"fungi"
"1158","2019_WirbelJ","Prevotella_fusca","13","49.73",57.03,"fungi"
"1159","2019_WirbelJ","Prevotella_oris","82","63.1",56.45,"fungi"
"1160","2019_WirbelJ","Prevotella_melaninogenica","73","46.35",53.21,"fungi"
"1161","2019_WirbelJ","Prevotella_ruminicola","100","63.55",52.43,"fungi"
"1162","2019_WirbelJ","Prevotella_denticola","21","54.72",58.68,"fungi"
"1163","2019_WirbelJ","Prevotella_enoeca","80","63.9",53.49,"fungi"
"1164","2019_WirbelJ","Prevotella_dentalis","62","52.67",48.61,"fungi"
"1165","2019_WirbelJ","Prevotella_intermedia","94","59.54",52.42,"fungi"
"1166","2019_WirbelJ","Muribaculum_intestinale","12","72.46",59.72,"fungi"
"1167","2019_WirbelJ","Muribaculum_sp_TLL_A4","6","53.74",54.67,"fungi"
"1168","2019_WirbelJ","Duncaniella_sp_H5","73","46.97",53.15,"fungi"
"1169","2019_WirbelJ","Barnesiella_viscericola","85","52.32",51.38,"fungi"
"1170","2019_WirbelJ","Tannerella_sp_oral_taxon_HOT_286","14","40.11",50.13,"fungi"
"1171","2019_WirbelJ","Tannerella_forsythia","98","48.22",49.7,"fungi"
"1172","2019_WirbelJ","Parabacteroides_sp_CT06","85","56.06",52.98,"fungi"
"1173","2019_WirbelJ","Parabacteroides_distasonis","60","59.8",56.4,"fungi"
"1174","2019_WirbelJ","Butyricimonas_faecalis","37","62.75",59.19,"fungi"
"1175","2019_WirbelJ","Odoribacter_splanchnicus","74","54.37",54.16,"fungi"
"1176","2019_WirbelJ","Alistipes_indistinctus","23","63.64",56.26,"fungi"
"1177","2019_WirbelJ","Alistipes_sp_Marseille_P5997","8","45.1",49.54,"fungi"
"1178","2019_WirbelJ","Alistipes_sp_5CPEGH6","95","54.55",55.64,"fungi"
"1179","2019_WirbelJ","Alistipes_finegoldii","7","58.82",52.69,"fungi"
"1180","2019_WirbelJ","Alistipes_sp_3BBH6","60","65.6",59.87,"fungi"
"1181","2019_WirbelJ","Alistipes_sp_5CBH24","10","52.5",52.73,"fungi"
"1182","2019_WirbelJ","Alistipes_shahii","77","51.34",52.1,"fungi"
"1183","2019_WirbelJ","Bacteroides_coprosuis","12","30.66",51.51,"fungi"
"1184","2019_WirbelJ","Bacteroides_sp_PHL_2737","84","49.73",50.08,"fungi"
"1185","2019_WirbelJ","Bacteroides_zoogleoformans","20","51.52",50.29,"fungi"
"1186","2019_WirbelJ","Bacteroides_heparinolyticus","81","66.67",50.13,"fungi"
"1187","2019_WirbelJ","Bacteroides_helcogenes","2","33.69",50.58,"fungi"
"1188","2019_WirbelJ","Bacteroides_intestinalis","45","46.88",56.53,"fungi"
"1189","2019_WirbelJ","Bacteroides_salanitronis","85","44.56",55.73,"fungi"
"1190","2019_WirbelJ","Bacteroides_caecimuris","81","62.75",54.43,"fungi"
"1191","2019_WirbelJ","Bacteroides_xylanisolvens","28","63.73",56.68,"fungi"
"1192","2019_WirbelJ","Bacteroides_cellulosilyticus","93","44.65",49.32,"fungi"
"1193","2019_WirbelJ","Bacteroides_caccae","34","53.21",53.48,"fungi"
"1194","2019_WirbelJ","Bacteroides_thetaiotaomicron","66","69.25",56.63,"fungi"
"1195","2019_WirbelJ","Bacteroides_fragilis","33","70.59",56.14,"fungi"
"1196","2019_WirbelJ","Bacteroides_sp_A1C1","95","45.01",53.2,"fungi"
"1197","2019_WirbelJ","Bacteroides_uniformis","65","58.38",53.8,"fungi"
"1198","2019_WirbelJ","Bacteroides_dorei","93","57.04",52.77,"fungi"
"1199","2019_WirbelJ","Bacteroides_ovatus","85","48.04",51.48,"fungi"
"1200","2019_WirbelJ","Bacteroides_vulgatus","57","53.39",52.07,"fungi"
"1201","2019_WirbelJ","Collinsella_aerofaciens","29","59.45",50.87,"fungi"
"1202","2019_WirbelJ","Libanicoccus_massiliensis","50","53.03",56.33,"fungi"
"1203","2019_WirbelJ","Parolsenella_catena","49","59.18",52.54,"fungi"
"1204","2019_WirbelJ","Olsenella_umbonata","60","58.29",49.6,"fungi"
"1205","2019_WirbelJ","Olsenella_sp_GAM18","58","46.88",49.44,"fungi"
"1206","2019_WirbelJ","Olsenella_sp_Marseille_P2300","69","40.37",48.34,"fungi"
"1207","2019_WirbelJ","Phoenicibacter_congonensis","24","45.99",54.14,"fungi"
"1208","2019_WirbelJ","Eggerthella_lenta","2","54.81",56.89,"fungi"
"1209","2019_WirbelJ","Gordonibacter_pamelaeae","82","63.19",51.19,"fungi"
"1210","2019_WirbelJ","Gordonibacter_urolithinfaciens","13","51.16",51.87,"fungi"
"1211","2019_WirbelJ","Adlercreutzia_equolifaciens","79","60.34",52.41,"fungi"
"1212","2019_WirbelJ","Propionibacterium_freudenreichii","64","40.55",49.7,"fungi"
"1213","2019_WirbelJ","Schaalia_odontolytica","81","55.97",52.77,"fungi"
"1214","2019_WirbelJ","Rothia_mucilaginosa","83","56.86",55.6,"fungi"
"1215","2019_WirbelJ","Bifidobacterium_angulatum","4","33.87",48.73,"fungi"
"1216","2019_WirbelJ","Bifidobacterium_dentium","51","65.95",56.04,"fungi"
"1217","2019_WirbelJ","Bifidobacterium_pseudocatenulatum","7","61.76",53.58,"fungi"
"1218","2019_WirbelJ","Bifidobacterium_animalis","4","37.08",50.21,"fungi"
"1219","2019_WirbelJ","Bifidobacterium_bifidum","8","54.1",55.38,"fungi"
"1220","2019_WirbelJ","Bifidobacterium_catenulatum","16","46.08",54.79,"fungi"
"1221","2019_WirbelJ","Bifidobacterium_adolescentis","86","67.56",55.12,"fungi"
"1222","2019_WirbelJ","Bifidobacterium_gallinarum","72","59.09",56.64,"fungi"
"1223","2019_WirbelJ","Bifidobacterium_breve","9","69.88",53.2,"fungi"
"1224","2019_WirbelJ","Bifidobacterium_longum","78","76.56",59.8,"fungi"
"1225","2019_WirbelJ","Parvimonas_micra","39","75.85",67.95,"fungi"
"1226","2019_WirbelJ","Megamonas_hypermegale","11","51.78",52.71,"fungi"
"1227","2019_WirbelJ","Megamonas_funiformis","91","70.23",55.38,"fungi"
"1228","2019_WirbelJ","Selenomonas_sputigena","26","44.83",52.94,"fungi"
"1229","2019_WirbelJ","Selenomonas_ruminantium","74","40.29",49.69,"fungi"
"1230","2019_WirbelJ","Acidaminococcus_intestini","53","71.84",55.54,"fungi"
"1231","2019_WirbelJ","Acidaminococcus_fermentans","34","49.55",55.37,"fungi"
"1232","2019_WirbelJ","Phascolarctobacterium_faecium","87","37.43",47.7,"fungi"
"1233","2019_WirbelJ","Dialister_sp_5BBH33","92","49.02",54.74,"fungi"
"1234","2019_WirbelJ","Dialister_sp_Marseille_P5638","6","49.73",50.98,"fungi"
"1235","2019_WirbelJ","Dialister_pneumosintes","2","38.06",55.76,"fungi"
"1236","2019_WirbelJ","Veillonella_dispar","49","29.68",55.38,"fungi"
"1237","2019_WirbelJ","Veillonella_parvula","39","45.81",52.58,"fungi"
"1238","2019_WirbelJ","Veillonella_atypica","82","52.23",53.95,"fungi"
"1239","2019_WirbelJ","Megasphaera_elsdenii","93","53.65",52.05,"fungi"
"1240","2019_WirbelJ","Megasphaera_stantonii","12","69.07",55.99,"fungi"
"1241","2019_WirbelJ","Gemella_morbillorum","6","62.75",64.02,"fungi"
"1242","2019_WirbelJ","Staphylococcus_aureus","50","53.48",52.35,"fungi"
"1243","2019_WirbelJ","Paenibacillus_polymyxa","11","47.5",52.13,"fungi"
"1244","2019_WirbelJ","Bacillus_cereus","6","73.89",57.28,"fungi"
"1245","2019_WirbelJ","Lactobacillus_paragasseri","82","54.01",53.15,"fungi"
"1246","2019_WirbelJ","Lactobacillus_gasseri","91","58.65",53.71,"fungi"
"1247","2019_WirbelJ","Lactobacillus_vaginalis","11","50.09",57.18,"fungi"
"1248","2019_WirbelJ","Lactobacillus_mucosae","8","71.12",57.2,"fungi"
"1249","2019_WirbelJ","Lactobacillus_crispatus","52","61.85",54.09,"fungi"
"1250","2019_WirbelJ","Lactobacillus_animalis","31","41.98",53.79,"fungi"
"1251","2019_WirbelJ","Lactobacillus_fermentum","46","66.04",51.02,"fungi"
"1252","2019_WirbelJ","Lactobacillus_reuteri","70","80.48",56.62,"fungi"
"1253","2019_WirbelJ","Lactobacillus_delbrueckii","33","52.5",51.6,"fungi"
"1254","2019_WirbelJ","Lactobacillus_salivarius","38","53.03",52.92,"fungi"
"1255","2019_WirbelJ","Lactobacillus_plantarum","54","60.7",54.12,"fungi"
"1256","2019_WirbelJ","Lactobacillus_paracasei","45","69.96",55.58,"fungi"
"1257","2019_WirbelJ","Lactobacillus_ruminis","64","52.94",54.84,"fungi"
"1258","2019_WirbelJ","Enterococcus_hirae","13","61.41",56.54,"fungi"
"1259","2019_WirbelJ","Enterococcus_durans","88","70.86",53.03,"fungi"
"1260","2019_WirbelJ","Enterococcus_faecalis","10","44.83",53.41,"fungi"
"1261","2019_WirbelJ","Enterococcus_saigonensis","75","56.15",54.39,"fungi"
"1262","2019_WirbelJ","Enterococcus_faecium","21","35.38",50.12,"fungi"
"1263","2019_WirbelJ","Lactococcus_garvieae","14","37.43",52.56,"fungi"
"1264","2019_WirbelJ","Lactococcus_lactis","13","54.28",52.59,"fungi"
"1265","2019_WirbelJ","Streptococcus_sp_HSISS1","20","53.21",51.51,"fungi"
"1266","2019_WirbelJ","Streptococcus_sp_I_G2","25","41.8",50.41,"fungi"
"1267","2019_WirbelJ","Streptococcus_sp_I_P16","42","59.89",57.05,"fungi"
"1268","2019_WirbelJ","Streptococcus_sp_JS71","53","43.32",51.05,"fungi"
"1269","2019_WirbelJ","Streptococcus_sp_HSISS3","49","36.63",53.74,"fungi"
"1270","2019_WirbelJ","Streptococcus_gallolyticus","58","43.23",46.26,"fungi"
"1271","2019_WirbelJ","Streptococcus_sp_HSISS2","24","53.39",52.01,"fungi"
"1272","2019_WirbelJ","Streptococcus_sp_A12","40","61.5",55.06,"fungi"
"1273","2019_WirbelJ","Streptococcus_milleri","24","73.98",54.15,"fungi"
"1274","2019_WirbelJ","Streptococcus_sp_FDAARGOS_192","65","52.5",56.32,"fungi"
"1275","2019_WirbelJ","Streptococcus_australis","17","54.81",55.98,"fungi"
"1276","2019_WirbelJ","Streptococcus_sp_oral_taxon_061","24","50.53",55.02,"fungi"
"1277","2019_WirbelJ","Streptococcus_vestibularis","38","59.63",50.97,"fungi"
"1278","2019_WirbelJ","Streptococcus_gordonii","44","39.66",53.95,"fungi"
"1279","2019_WirbelJ","Streptococcus_mutans","58","59",54.36,"fungi"
"1280","2019_WirbelJ","Streptococcus_equinus","54","69.96",55.41,"fungi"
"1281","2019_WirbelJ","Streptococcus_mitis","27","54.37",57.62,"fungi"
"1282","2019_WirbelJ","Streptococcus_sp_HSISM1","18","39.75",47.02,"fungi"
"1283","2019_WirbelJ","Streptococcus_pneumoniae","59","60.87",51,"fungi"
"1284","2019_WirbelJ","Streptococcus_oralis","29","52.76",52.32,"fungi"
"1285","2019_WirbelJ","Streptococcus_parasanguinis","29","42.34",53.57,"fungi"
"1286","2019_WirbelJ","Streptococcus_thermophilus","69","54.28",52.86,"fungi"
"1287","2019_WirbelJ","Streptococcus_sanguinis","62","58.38",60.14,"fungi"
"1288","2019_WirbelJ","Streptococcus_lutetiensis","93","53.12",50.27,"fungi"
"1289","2019_WirbelJ","Streptococcus_anginosus","82","46.88",52.93,"fungi"
"1290","2019_WirbelJ","Streptococcus_agalactiae","18","47.06",52.8,"fungi"
"1291","2019_WirbelJ","Streptococcus_pasteurianus","71","42.96",52.58,"fungi"
"1292","2019_WirbelJ","Streptococcus_salivarius","24","62.83",55.19,"fungi"
"1293","2019_WirbelJ","Streptococcus_suis","15","45.45",52.16,"fungi"
"1294","2019_WirbelJ","Turicibacter_sanguinis","12","48.4",55.32,"fungi"
"1295","2019_WirbelJ","Turicibacter_sp_H121","55","55.88",49.41,"fungi"
"1296","2019_WirbelJ","Erysipelotrichaceae_bacterium_SG0102","79","53.65",52.43,"fungi"
"1297","2019_WirbelJ","Erysipelatoclostridium_ramosum","8","56.77",53.66,"fungi"
"1298","2019_WirbelJ","Clostridium_innocuum","10","63.46",54.9,"fungi"
"1299","2019_WirbelJ","Faecalitalea_cylindroides","5","52.14",54.59,"fungi"
"1300","2019_WirbelJ","Longibaculum_sp_KGMB06250","3","63.64",57.7,"fungi"
"1301","2019_WirbelJ","Mogibacterium_diversum","91","48.75",53.54,"fungi"
"1302","2019_WirbelJ","Mageeibacillus_indolicus","71","67.47",55.52,"fungi"
"1303","2019_WirbelJ","Christensenella_sp_Marseille_P3954","28","58.2",53.76,"fungi"
"1304","2019_WirbelJ","Christensenella_minuta","36","67.11",53.81,"fungi"
"1305","2019_WirbelJ","Monoglobus_pectinilyticus","72","48.75",52.49,"fungi"
"1306","2019_WirbelJ","Intestinimonas_butyriciproducens","86","70.5",50.47,"fungi"
"1307","2019_WirbelJ","Hungatella_hathewayi","2","55.88",55.93,"fungi"
"1308","2019_WirbelJ","Mordavella_sp_Marseille_P3756","1","57.66",51.74,"fungi"
"1309","2019_WirbelJ","Clostridium_beijerinckii","34","61.41",55.49,"fungi"
"1310","2019_WirbelJ","Clostridium_butyricum","24","35.65",49.72,"fungi"
"1311","2019_WirbelJ","Clostridium_botulinum","56","32.44",49.85,"fungi"
"1312","2019_WirbelJ","Clostridium_perfringens","30","48.22",54.26,"fungi"
"1313","2019_WirbelJ","Clostridium_sp_SY8519","40","42.87",52.76,"fungi"
"1314","2019_WirbelJ","Eubacterium_callanderi","38","48.13",55.08,"fungi"
"1315","2019_WirbelJ","Eubacterium_limosum","69","60.25",48.51,"fungi"
"1316","2019_WirbelJ","Eubacterium_maltosivorans","93","46.17",55.77,"fungi"
"1317","2019_WirbelJ","Eubacterium_cellulosolvens","59","60.34",58.01,"fungi"
"1318","2019_WirbelJ","Eubacterium_eligens","4","39.04",50.52,"fungi"
"1319","2019_WirbelJ","Filifactor_alocis","84","45.19",52.72,"fungi"
"1320","2019_WirbelJ","Clostridium_hiranonis","68","46.61",51.84,"fungi"
"1321","2019_WirbelJ","Romboutsia_ilealis","29","53.57",54.85,"fungi"
"1322","2019_WirbelJ","Clostridioides_difficile","8","46.26",53.55,"fungi"
"1323","2019_WirbelJ","Oscillibacter_valericigenes","69","72.82",53.59,"fungi"
"1324","2019_WirbelJ","Oscillibacter_sp_PEA192","12","60.07",53.91,"fungi"
"1325","2019_WirbelJ","Dysosmobacter_welbionis","19","48.48",51.4,"fungi"
"1326","2019_WirbelJ","Ethanoligenens_harbinense","28","34.49",48.08,"fungi"
"1327","2019_WirbelJ","Caproiciproducens_sp_NJN_50","50","48.75",53.76,"fungi"
"1328","2019_WirbelJ","Acutalibacter_muris","58","47.86",54.6,"fungi"
"1329","2019_WirbelJ","Flavonifractor_plautii","17","61.76",55.34,"fungi"
"1330","2019_WirbelJ","Ruthenibacterium_lactatiformans","34","61.05",54.12,"fungi"
"1331","2019_WirbelJ","Ruminococcus_albus","100","59.89",56.61,"fungi"
"1332","2019_WirbelJ","Ruminococcus_sp_JE7A12","42","57.58",55.72,"fungi"
"1333","2019_WirbelJ","Ruminococcus_champanellensis","57","54.46",53.57,"fungi"
"1334","2019_WirbelJ","Ruminococcus_bicirculans","17","69.16",57.95,"fungi"
"1335","2019_WirbelJ","Faecalibacterium_prausnitzii","9","47.86",48.01,"fungi"
"1336","2019_WirbelJ","Anaerotignum_propionicum","19","42.25",50.8,"fungi"
"1337","2019_WirbelJ","Herbinix_luporum","47","53.21",55.24,"fungi"
"1338","2019_WirbelJ","Anaerocolumna_cellulosilytica","7","46.88",51.33,"fungi"
"1339","2019_WirbelJ","Lachnoanaerobaculum_umeaense","5","54.81",54.47,"fungi"
"1340","2019_WirbelJ","Pseudobutyrivibrio_xylanivorans","5","67.29",56.31,"fungi"
"1341","2019_WirbelJ","Butyrivibrio_hungatei","30","69.43",61.55,"fungi"
"1342","2019_WirbelJ","Butyrivibrio_proteoclasticus","26","61.76",56.56,"fungi"
"1343","2019_WirbelJ","Butyrivibrio_fibrisolvens","31","75.31",57.62,"fungi"
"1344","2019_WirbelJ","Anaerobutyricum_hallii","1","51.07",53.67,"fungi"
"1345","2019_WirbelJ","Lachnoclostridium_phytofermentans","8","67.02",60,"fungi"
"1346","2019_WirbelJ","Clostridium_sphenoides","88","60.7",49.81,"fungi"
"1347","2019_WirbelJ","Clostridium_hylemonae","41","44.56",55.16,"fungi"
