"Gene1","Gene2","adenoma_cor","adenoma_pVal","CTRL_cor","CTRL_pVal","zScoreDiff","pValDiff","empPVals","pValDiff_adj","Classes","type","abs_zScoreDiff"
"Romboutsia ilealis","Colletotrichum salicis",-0.0413706068813948,0.440389997942913,-0.0511208104529537,0.2422837355278,-0.141070779729187,0.887814027168124,0.841513513513514,0.850865800022254,"0/0","Intersect",0.141070779729187
"Longibaculum sp. KGMB06250","Phytopythium vexans",-0.0447737069359188,0.403682962748444,-0.0350354139000945,0.423076821792328,0.14082135197096,0.888011074719106,0.841873873873874,0.850865800022254,"0/0","Intersect",0.14082135197096
"Bifidobacterium bifidum","Phytophthora capsici",0.0165012328794981,0.758366632921085,0.00677299498827095,0.876962684136377,-0.140470952559483,0.888287901411666,0.842162162162162,0.850865800022254,"0/0","Intersect",0.140470952559483
"Lactobacillus ruminis","Trichophyton mentagrophytes",-0.0104951804591472,0.844884245530851,-0.000780908682399533,0.985758341643338,0.14025474776132,0.888458716886397,0.842306306306306,0.850865800022254,"0/0","Intersect",0.14025474776132
"Gemella morbillorum","Lactococcus garvieae",-0.0063127098349931,0.906322261112888,0.0033587855093242,0.938801566260354,0.139632997289023,0.888949967950917,0.843099099099099,0.850865800022254,"0/0","Bacteria",0.139632997289023
"Bifidobacterium angulatum","Pneumocystis murina",-0.0392870552223005,0.463773696036506,-0.0296456736506139,0.497900017759209,0.13936347736306,0.889162931514839,0.843315315315315,0.850865800022254,"0/0","Intersect",0.13936347736306
"Pseudobutyrivibrio xylanivorans","[Candida] arabinofermentans",0.125550079889362,0.0187870744170482,0.116054059487156,0.00777254611558797,-0.139129641626163,0.889347705381076,0.843459459459459,0.850865800022254,"+/+","Intersect",0.139129641626163
"Fusobacterium periodonticum","Adlercreutzia equolifaciens",-0.050610474941117,0.345142418480904,-0.041003513750623,0.348417354331712,0.138992620030365,0.889455980804151,0.843603603603604,0.850865800022254,"0/0","Bacteria",0.138992620030365
"Dialister pneumosintes","Brachyspira pilosicoli",-0.0193076699538051,0.718880924773253,-0.00968343987998555,0.824818506738937,0.13897949108923,0.889466355493525,0.84363963963964,0.850865800022254,"0/0","Bacteria",0.13897949108923
"Bifidobacterium pseudocatenulatum","Bifidobacterium adolescentis",0.0257363782725101,0.631340724622311,0.0353358595052514,0.419108569579674,0.138722326587055,0.889669574617154,0.843747747747748,0.850865800022254,"0/0","Bacteria",0.138722326587055
"Brachyspira pilosicoli","Sphaerulina musiva",-0.0289877345674434,0.588862991739471,-0.038564884678391,0.377855549324152,-0.138428488450006,0.889901783223632,0.843963963963964,0.850865800022254,"0/0","Intersect",0.138428488450006
"Bifidobacterium bifidum","Naumovozyma dairenensis",0.00463598162712184,0.931131376987967,-0.00494480717954103,0.91000645421125,-0.13832309572108,0.889985073212908,0.844144144144144,0.850865800022254,"0/0","Intersect",0.13832309572108
"Streptococcus sp. I-G2","Coniochaeta ligniaria",-0.0655346878176256,0.221340697119516,-0.056016364378553,0.200038047888743,0.137930721163507,0.890295170478191,0.844504504504505,0.850865800022254,"0/0","Intersect",0.137930721163507
"Brachyspira pilosicoli","Albugo candida",-0.00477606462687289,0.929055799076441,0.00476863732704034,0.913199800443992,0.137802078852242,0.890396841349757,0.844612612612613,0.850865800022254,"0/0","Intersect",0.137802078852242
"Streptococcus sp. JS71","Streptococcus sp. HSISS1",0.521417555964483,0,0.528330293150314,0,0.137753727938985,0.890435055366628,0.844684684684685,0.850865800022254,"+/+","Bacteria",0.137753727938985
"Bifidobacterium pseudocatenulatum","Streptococcus sp. FDAARGOS 192",-0.0261980992688617,0.625229654818202,-0.0166718375554576,0.703117356828892,0.137599066354258,0.890557293451319,0.844756756756757,0.850865800022254,"0/0","Bacteria",0.137599066354258
"Brachyspira pilosicoli","Bifidobacterium bifidum",-0.0226203199471729,0.673223907354527,-0.013101436884418,0.764566994971698,0.137473168876338,0.890656799503009,0.844936936936937,0.850865800022254,"0/0","Bacteria",0.137473168876338
"Streptococcus sp. HSISS1","Aspergillus rambellii",-0.00980061723095374,0.855032444792246,-0.000328900593746014,0.994001483105321,0.136751842185369,0.891226950281376,0.846126126126126,0.850865800022254,"0/0","Intersect",0.136751842185369
"Streptococcus salivarius","Hyaloscypha variabilis",0.0293748674047491,0.583893975143289,0.019911856982457,0.648968512777869,-0.136705659684026,0.891263455756004,0.846198198198198,0.850865800022254,"0/0","Intersect",0.136705659684026
"Streptococcus salivarius","Alistipes sp. 3BBH6",-0.0558735715754255,0.297238352899563,-0.046446856068638,0.288114097621643,0.1364557868305,0.891460974542322,0.846558558558559,0.850865800022254,"0/0","Bacteria",0.1364557868305
"Bifidobacterium catenulatum","Phytophthora capsici",-0.0388583586108584,0.468668957033851,-0.0482827345407272,0.269461446774627,-0.136323645778077,0.891565431750905,0.846630630630631,0.850865800022254,"0/0","Intersect",0.136323645778077
"Bifidobacterium pseudocatenulatum","Prevotella intermedia",-0.0648902990616162,0.225926020500945,-0.074257132605106,0.0891805111730202,-0.135891866468509,0.891906765446869,0.847135135135135,0.850865800022254,"0/0","Bacteria",0.135891866468509
"Brachyspira pilosicoli","Debaryomyces hansenii",-0.000412790013759907,0.993860364259559,-0.00980761775949071,0.822609067883295,-0.135641773210945,0.89210448036953,0.847351351351351,0.850865800022254,"0/0","Intersect",0.135641773210945
"Alistipes sp. 3BBH6","Pichia kudriavzevii",-0.0488370991147469,0.362330314396192,-0.0394677027279849,0.366783435816546,0.135535286028047,0.892188667423133,0.847459459459459,0.850865800022254,"0/0","Intersect",0.135535286028047
"Lactococcus garvieae","Fusobacterium periodonticum",-0.0172403959506607,0.74790096010315,-0.00791617700080721,0.856404545795419,0.134640101167177,0.892896434121634,0.848324324324324,0.850865800022254,"0/0","Bacteria",0.134640101167177
"Trichoderma atroviride","Edhazardia aedis",0.0612790283313585,0.25287281922838,0.0519995672587365,0.234272607846553,-0.134403779719929,0.893083292970271,0.848540540540541,0.850865800022254,"0/0","Eukaryota",0.134403779719929
"Streptococcus milleri","Pichia kudriavzevii",0.0390604825763595,0.46635737547569,0.0483476522278799,0.268817361971406,0.134340495749266,0.893133332474622,0.848612612612613,0.850865800022254,"0/0","Intersect",0.134340495749266
"Roseburia intestinalis","Choanephora cucurbitarum",0.0302012700382776,0.573352311102819,0.039481774392833,0.366612473606606,0.134150513581645,0.893283556537375,0.848936936936937,0.850865800022254,"0/0","Intersect",0.134150513581645
"Bifidobacterium catenulatum","Streptococcus sp. HSISS2",-0.00852083892052837,0.873792630593416,-0.0177792138140132,0.684423674415833,-0.133691277761135,0.893646702583356,0.849441441441441,0.850865800022254,"0/0","Bacteria",0.133691277761135
"Pseudobutyrivibrio xylanivorans","Aspergillus kawachii",-0.0469893818245198,0.380796167092892,-0.0377533996642938,0.387980804325464,0.133584695810357,0.893730986686401,0.849477477477477,0.850865800022254,"0/0","Intersect",0.133584695810357
"Gemella morbillorum","Escherichia coli",-0.0329986133097744,0.538352208689794,-0.0237855259666898,0.586597849051498,0.133121622934333,0.894097194711799,0.849945945945946,0.850865800022254,"0/0","Bacteria",0.133121622934333
"Gemella morbillorum","Albugo candida",0.0180436733589641,0.73657978485467,0.00883564887018827,0.839938974774295,-0.132965229951292,0.894220878761952,0.85009009009009,0.850865800022254,"0/0","Intersect",0.132965229951292
"Bifidobacterium bifidum","Baudoinia panamericana",0.0405552090877217,0.449460044385266,0.0313576625838095,0.473399975691617,-0.132961841690911,0.894223558410439,0.85009009009009,0.850865800022254,"0/0","Intersect",0.132961841690911
"Romboutsia ilealis","Trichophyton mentagrophytes",-0.011267002796361,0.833637280962555,-0.0204678392982218,0.639850170413078,-0.13287088877479,0.894295490123142,0.85027027027027,0.850865800022254,"0/0","Intersect",0.13287088877479
"Streptococcus anginosus","Schizosaccharomyces pombe",0.00851026789124902,0.873947900227311,0.017709484367113,0.685595255585207,0.132836875828159,0.894322390083306,0.850306306306306,0.850865800022254,"0/0","Intersect",0.132836875828159
"Streptococcus sp. I-P16","Tuber magnatum",0.0265323973960248,0.620821000438395,0.0174277982966018,0.690335744452329,-0.131511522150318,0.895370672379786,0.851423423423423,0.851226561811748,"0/0","Intersect",0.131511522150318
"Streptococcus salivarius","Trichophyton mentagrophytes",-0.0241794811865618,0.652130552998078,-0.0150773704382954,0.730348407852602,0.131462708389928,0.895409284895485,0.851567567567568,0.851226561811748,"0/0","Intersect",0.131462708389928
"Aspergillus rambellii","Albugo candida",-0.0178303779000748,0.739580481668035,-0.0268725275365592,0.538970665331411,-0.130611608892268,0.896082558835191,0.852288288288288,0.851226561811748,"0/0","Eukaryota",0.130611608892268
"Bifidobacterium catenulatum","Paracoccidioides brasiliensis",-0.021559406229866,0.687725674091659,-0.0125291682170483,0.774566966242774,0.130412264981226,0.896240263408276,0.852432432432432,0.851226561811748,"0/0","Intersect",0.130412264981226
"Adlercreutzia equolifaciens","Choanephora cucurbitarum",-0.0104430561353595,0.845644962147709,-0.0194725034114981,0.65621147622638,-0.130392135777976,0.896256188212998,0.852432432432432,0.851226561811748,"0/0","Intersect",0.130392135777976
"Roseburia intestinalis","Pseudocercospora musae",0.0851486103364482,0.111795331030808,0.0762211889648256,0.0810156850286021,-0.129734546199417,0.896776449619064,0.852936936936937,0.851377669256689,"0/0","Intersect",0.129734546199417
"Streptococcus sp. JS71","Trichophyton mentagrophytes",-0.0262924896591383,0.623983491791435,-0.0173603021022692,0.691473446231845,0.12902021828679,0.897341650659268,0.853441441441441,0.851427926279238,"0/0","Intersect",0.12902021828679
"Bifidobacterium angulatum","Streptococcus salivarius",-0.0200167079186689,0.70901739608794,-0.0111026803208816,0.799653301180014,0.128727730157605,0.897573092467846,0.853693693693694,0.851427926279238,"0/0","Bacteria",0.128727730157605
"Aspergillus rambellii","[Candida] arabinofermentans",-0.0145965919282791,0.785533714774038,-0.0234597511753477,0.591735333885374,-0.128008490223795,0.898142254094256,0.854666666666667,0.852045794858595,"0/0","Eukaryota",0.128008490223795
"Fusobacterium nucleatum","Pseudobutyrivibrio xylanivorans",0.0757472347993745,0.157343162130342,0.0845059538593784,0.0529753276104716,0.127271405808273,0.898725591098915,0.855531531531531,0.85218086417161,"0/0","Bacteria",0.127271405808273
"Gemella morbillorum","Bifidobacterium bifidum",-0.0102714329639402,0.848150686557957,-0.00149228961175249,0.972788502012046,0.126753528065005,0.899135478196703,0.855927927927928,0.85218086417161,"0/0","Bacteria",0.126753528065005
"Streptococcus sp. HSISS1","Pseudocercospora musae",0.0178534427122423,0.739255808462367,0.00908172304132533,0.835543877049003,-0.126664936417712,0.899205598936545,0.856108108108108,0.85218086417161,"0/0","Intersect",0.126664936417712
"Trichophyton mentagrophytes","Trichoderma atroviride",0.00752431590034995,0.888450238587305,0.016292318351616,0.709566142502763,0.126606247928184,0.899252051608108,0.856216216216216,0.85218086417161,"0/0","Eukaryota",0.126606247928184
"Pneumocystis murina","Tuber magnatum",0.150218436014178,0.00485842772352107,0.158759057030803,0.000260059767787535,0.126320380211475,0.89947832440425,0.856648648648649,0.85225937606353,"+/+","Eukaryota",0.126320380211475
"Parvimonas micra","Lactococcus garvieae",-0.00669989215318978,0.900605478342915,0.00198395471187066,0.963828489224911,0.125373976576878,0.900227489220399,0.857837837837838,0.852923342175888,"0/0","Bacteria",0.125373976576878
"Prevotella intermedia","Erysiphe pulchra",-0.186166958200327,0.000463410732114422,-0.177842916127239,4.16930124371717e-05,0.12429605456716,0.901080871077339,0.859135135135135,0.852923342175888,"-/-","Intersect",0.12429605456716
"Bifidobacterium adolescentis","Phytophthora capsici",0.0234169738807191,0.66241295896007,0.0148406617204025,0.734421067204255,-0.123866050468417,0.901421333692828,0.859603603603604,0.852923342175888,"0/0","Intersect",0.123866050468417
"Lactobacillus ruminis","Streptococcus salivarius",-0.0091326367682025,0.864814841037647,-0.000568912624700367,0.989624317491992,0.123641892393865,0.901598821624408,0.859927927927928,0.852923342175888,"0/0","Bacteria",0.123641892393865
"Dialister pneumosintes","Streptococcus anginosus",0.0038256297220261,0.943146892031356,-0.00472921901028709,0.913914510532662,-0.123510867684571,0.901702569015406,0.860036036036036,0.852923342175888,"0/0","Bacteria",0.123510867684571
"Clostridium beijerinckii","Thielaviopsis punctulata",-0.0477347217796542,0.373279133700388,-0.0392422127052435,0.369529759870204,0.122843134920819,0.902231316187184,0.860396396396396,0.852923342175888,"0/0","Intersect",0.122843134920819
"Bifidobacterium angulatum","Erysiphe pulchra",-0.0503336002264742,0.347791291064686,-0.0418678412880875,0.338342171137285,0.122484912989184,0.902514993714491,0.860576576576577,0.852923342175888,"0/0","Intersect",0.122484912989184
"Fusobacterium nucleatum","Aspergillus ochraceoroseus",0.0170497239705502,0.750596312508359,0.00859493381015525,0.844243175345438,-0.122086300091306,0.902830671655942,0.861009009009009,0.852923342175888,"0/0","Intersect",0.122086300091306
"Coniochaeta ligniaria","Thielaviopsis punctulata",0.0728696475952449,0.173767167154802,0.0812521533989454,0.0628345970061486,0.121745600892855,0.903100497536759,0.861261261261261,0.852923342175888,"0/0","Eukaryota",0.121745600892855
"Streptococcus thermophilus","Debaryomyces hansenii",-0.0191856208146443,0.720583535732264,-0.0107929038351495,0.805129390844922,0.121197264648633,0.903534790641915,0.86190990990991,0.852923342175888,"0/0","Intersect",0.121197264648633
"Streptococcus sp. HSISS1","Rhizophagus clarus",0.0547683209631415,0.306911970480974,0.0463997745867234,0.288603598106375,-0.121131018364937,0.903587260960043,0.861945945945946,0.852923342175888,"0/0","Intersect",0.121131018364937
"Clostridium beijerinckii","Aspergillus rambellii",-0.0199122551142246,0.710467453636065,-0.0282943191196844,0.517704082969892,-0.121086578688441,0.903622459607661,0.862054054054054,0.852923342175888,"0/0","Intersect",0.121086578688441
"Roseburia intestinalis","Aspergillus kawachii",-0.0236919108511898,0.658697998109846,-0.0320436518727835,0.463771673653376,-0.120672153633824,0.903950715964493,0.862702702702703,0.852923342175888,"0/0","Intersect",0.120672153633824
"Lactobacillus ruminis","Choanephora cucurbitarum",0.0150933904505453,0.778420967087617,0.00679390648067162,0.876585839496759,-0.119838317013964,0.904611228063478,0.863603603603604,0.852923342175888,"0/0","Intersect",0.119838317013964
"Ruminococcus bicirculans","Baudoinia panamericana",-0.0162173552723965,0.762397867862873,-0.00793940179245386,0.855987844864945,0.119530552401607,0.904855036228393,0.864036036036036,0.852923342175888,"0/0","Intersect",0.119530552401607
"Lactobacillus ruminis","Streptococcus sp. HSISS3",-0.0129469153323159,0.809277470623901,-0.00467184304641432,0.914954942184985,0.119480788743532,0.904894459362525,0.864108108108108,0.852923342175888,"0/0","Bacteria",0.119480788743532
"Gemella morbillorum","Blautia sp. SC05B48",0.0624929771905297,0.243576336430054,0.0542520155177061,0.214597991290811,-0.119385838611862,0.904969680201964,0.864288288288288,0.852923342175888,"0/0","Bacteria",0.119385838611862
"Bifidobacterium catenulatum","Aspergillus rambellii",0.0498152294756154,0.352785071964473,0.0580537584346842,0.18413567545943,0.119290933953675,0.905044865868739,0.86436036036036,0.852923342175888,"0/0","Intersect",0.119290933953675
"Streptococcus salivarius","Phytophthora capsici",-0.0288532343807203,0.590593897512182,-0.020607982427905,0.637560228562782,0.119113832071058,0.905185172354941,0.864540540540541,0.852923342175888,"0/0","Intersect",0.119113832071058
"Lactobacillus ruminis","Sphaerulina musiva",-0.0210431329006325,0.694824672937259,-0.0128482432362053,0.768986649245682,0.118347850271413,0.905792044737549,0.865369369369369,0.852923342175888,"0/0","Intersect",0.118347850271413
"Fusobacterium periodonticum","Bifidobacterium pseudocatenulatum",-0.0292573419596357,0.585400408638902,-0.0374190514018225,0.392200123176266,-0.117965934760706,0.906094649495174,0.865585585585586,0.852923342175888,"0/0","Bacteria",0.117965934760706
"Clostridium beijerinckii","Sphaerulina musiva",-0.0420112300041056,0.433337960381391,-0.0338687771429908,0.438692130542349,0.117726264349695,0.906284555546938,0.865837837837838,0.852923342175888,"0/0","Intersect",0.117726264349695
"Cordyceps sp. RAO-2017","Albugo candida",0.0149288608784293,0.780774550506343,0.00680843673383517,0.876324007172576,-0.117252606991097,0.906659880030953,0.866630630630631,0.852923342175888,"0/0","Eukaryota",0.117252606991097
"Moniliophthora perniciosa","Sphaerulina musiva",0.0383953945915985,0.473987339130046,0.030287120174886,0.488642305441512,-0.117201564200494,0.90670032741074,0.866702702702703,0.852923342175888,"0/0","Eukaryota",0.117201564200494
"Anaerostipes hadrus","Aspergillus kawachii",-0.024959210288278,0.641683579013821,-0.0330563849707099,0.449758231348619,-0.117001541598532,0.906858831854433,0.867099099099099,0.852923342175888,"0/0","Intersect",0.117001541598532
"Lactobacillus ruminis","Naumovozyma dairenensis",0.000629223996433704,0.990641353310666,-0.00745961816733871,0.864604120495186,-0.116784147662821,0.907031106116975,0.867351351351351,0.852923342175888,"0/0","Intersect",0.116784147662821
"Dialister pneumosintes","Sphaerulina musiva",-0.0295703218214628,0.581392641456453,-0.0376389891435914,0.389421497683915,-0.116623210752345,0.907158643713994,0.867495495495496,0.852923342175888,"0/0","Intersect",0.116623210752345
"Romboutsia ilealis","Bifidobacterium catenulatum",-0.0193087069996818,0.718866463703738,-0.0112420868093452,0.797192119636871,0.116489133981076,0.907264897297226,0.86763963963964,0.852923342175888,"0/0","Bacteria",0.116489133981076
"Streptococcus milleri","Aspergillus kawachii",0.00225121099376077,0.966526048467188,0.0102623020030168,0.814531173334295,0.115664767978275,0.907918229870105,0.868900900900901,0.852923342175888,"0/0","Intersect",0.115664767978275
"Aspergillus rambellii","Leucoagaricus sp. SymC.cos",0.0712061745472231,0.183825653599718,0.0791662452997719,0.0699169408941083,0.115576996624609,0.907987794742446,0.868900900900901,0.852923342175888,"0/0","Eukaryota",0.115576996624609
"Porphyromonas asaccharolytica","Streptococcus sp. HSISS3",-0.000852856392543939,0.987315440681985,-0.0088432106090747,0.839803840697843,-0.115363560510995,0.908156960577635,0.869117117117117,0.852923342175888,"0/0","Bacteria",0.115363560510995
"Dialister pneumosintes","Lactobacillus ruminis",-0.00383927798538553,0.942944407642668,0.00404151081536219,0.926394302617521,0.113778981476287,0.909413000728581,0.870702702702703,0.852923342175888,"0/0","Bacteria",0.113778981476287
"Streptococcus sp. HSISS3","Aspergillus rambellii",0.00593833110361949,0.911854600333455,-0.00193616414097607,0.96469923397299,-0.113688571341975,0.9094846725259,0.870738738738739,0.852923342175888,"0/0","Intersect",0.113688571341975
"Bifidobacterium pseudocatenulatum","Escherichia coli",-0.0411987673466428,0.442292709453675,-0.0490275574423905,0.262134956731011,-0.113258750521355,0.909825419070348,0.871135135135135,0.852923342175888,"0/0","Bacteria",0.113258750521355
"Gemella morbillorum","Lactobacillus ruminis",-0.00297993184100247,0.955700209433963,-0.0108100869418475,0.80482538309731,-0.113053323008006,0.909988280504153,0.871387387387387,0.852923342175888,"0/0","Bacteria",0.113053323008006
"Porphyromonas asaccharolytica","Streptococcus sp. A12",-0.0184302290392883,0.73115182570975,-0.0106040646545804,0.808472305959738,0.113014149653281,0.910019337283587,0.871423423423423,0.852923342175888,"0/0","Bacteria",0.113014149653281
"Pseudobutyrivibrio xylanivorans","Pseudocercospora musae",0.224184032225939,2.30494888697752e-05,0.231595239424992,8.00558219715697e-08,0.112860740732277,0.910140961762429,0.87163963963964,0.852923342175888,"+/+","Intersect",0.112860740732277
"Porphyromonas asaccharolytica","Paracoccidioides brasiliensis",0.033193119122797,0.535958842356964,0.040975873635726,0.348742652124878,0.11251834062787,0.910412428366199,0.872036036036036,0.852923342175888,"0/0","Intersect",0.11251834062787
"[Eubacterium] eligens","Pseudocercospora musae",0.00437050864064881,0.935066097916599,-0.00340824300436929,0.937902233900969,-0.112305828729833,0.910580920385365,0.87218018018018,0.852923342175888,"0/0","Intersect",0.112305828729833
"Butyrivibrio proteoclasticus","Edhazardia aedis",0.124364111584705,0.0199461952818512,0.131963672229294,0.00244780218557361,0.111551086677169,0.911179357036217,0.872828828828829,0.852923342175888,"+/+","Intersect",0.111551086677169
"Lactobacillus ruminis","Aspergillus ochraceoroseus",-0.00265751987537391,0.960489059535842,-0.0103782263448197,0.812474773516047,-0.111472502353298,0.911241669623263,0.872864864864865,0.852923342175888,"0/0","Intersect",0.111472502353298
"Ruminococcus bicirculans","Trichophyton mentagrophytes",-0.0185969405916286,0.728814997486364,-0.0108983776587715,0.803263786976125,0.111172245754595,0.911479759859637,0.873117117117117,0.852923342175888,"0/0","Intersect",0.111172245754595
"Alistipes sp. 3BBH6","Streptococcus sp. HSISS3",-0.0376952486404,0.482092749939985,-0.0300263952319201,0.492394035148234,0.110846224645468,0.911738289215291,0.87354954954955,0.852923342175888,"0/0","Bacteria",0.110846224645468
"Adlercreutzia equolifaciens","Lipomyces starkeyi",0.0685183515786626,0.200975005395352,0.0608954857407932,0.163541682162482,-0.110517926026944,0.911998634039309,0.873801801801802,0.852923342175888,"0/0","Intersect",0.110517926026944
"Brachyspira pilosicoli","Lactobacillus ruminis",-0.0119922861101553,0.823099239067171,-0.00436087579190882,0.920596374694373,0.110185906862285,0.912261938909274,0.874198198198198,0.852923342175888,"0/0","Bacteria",0.110185906862285
"Bifidobacterium bifidum","Phytopythium vexans",0.00367133703736947,0.945436215540577,0.0112957690141279,0.796244910218106,0.110083954454593,0.912342793301374,0.874198198198198,0.852923342175888,"0/0","Intersect",0.110083954454593
"Rhizophagus irregularis","Moniliophthora perniciosa",-0.00123010588740215,0.981705426341028,0.00639326325782799,0.883810559056809,0.110063177964255,0.912359270419325,0.874234234234234,0.852923342175888,"0/0","Eukaryota",0.110063177964255
"Longibaculum sp. KGMB06250","Erysiphe pulchra",0.0640805531441648,0.231783169201039,0.0565017393227836,0.196161752356218,-0.109818372270121,0.912553420208171,0.874486486486487,0.852923342175888,"0/0","Intersect",0.109818372270121
"Streptococcus sp. FDAARGOS 192","Moniliophthora perniciosa",-0.0136235750973967,0.799515817171395,-0.00603697839220698,0.890243496491762,0.109542122748806,0.912772513643879,0.874666666666667,0.852923342175888,"0/0","Intersect",0.109542122748806
"Erysiphe pulchra","Trichoderma atroviride",-0.0261487833571592,0.625881159223055,-0.0186220742175912,0.670322667011569,0.108721384046888,0.91342348037755,0.875495495495496,0.852923342175888,"0/0","Eukaryota",0.108721384046888
"Streptococcus anginosus","Prevotella intermedia",-0.0283627266716189,0.596925989617357,-0.0208783518039123,0.633152135678074,0.108121236162306,0.913899522880155,0.875963963963964,0.852923342175888,"0/0","Bacteria",0.108121236162306
"Aspergillus rambellii","Rhizophagus clarus",-0.0303563980621869,0.571383546543608,-0.037772466584388,0.387741022859439,-0.107193901545179,0.914635153416538,0.877045045045045,0.852923342175888,"0/0","Eukaryota",0.107193901545179
"Prevotella intermedia","Bifidobacterium adolescentis",-0.0175235631227288,0.743903753867079,-0.0249415196250588,0.568536256060806,-0.107145074744285,0.914673888485267,0.877081081081081,0.852923342175888,"0/0","Bacteria",0.107145074744285
"Bifidobacterium angulatum","Hyaloscypha variabilis",-0.0353138474843896,0.510214570636403,-0.0426995649541858,0.328825001791018,-0.106793807978544,0.914952559899985,0.877369369369369,0.852923342175888,"0/0","Intersect",0.106793807978544
"Bifidobacterium catenulatum","[Candida] arabinofermentans",0.063069349144052,0.239247197146275,0.0557008987855503,0.202587141171752,-0.106758521198955,0.914980554634811,0.877441441441441,0.852923342175888,"0/0","Intersect",0.106758521198955
"Longibaculum sp. KGMB06250","Rhizophagus irregularis",0.118237061705736,0.0269760703389701,0.125507844884314,0.00397311326827876,0.106554615960503,0.915142324736568,0.877621621621622,0.852923342175888,"+/+","Intersect",0.106554615960503
"[Eubacterium] eligens","Colletotrichum salicis",0.00493922970335587,0.926638825953284,-0.00242763741314738,0.955746774879137,-0.106359328277678,0.915297261316312,0.877765765765766,0.852923342175888,"0/0","Intersect",0.106359328277678
"Trichophyton mentagrophytes","Rhizophagus clarus",-0.0587190020374376,0.273276775687264,-0.0513774700317556,0.239924304353458,0.106315557700565,0.915331988287671,0.877837837837838,0.852923342175888,"0/0","Eukaryota",0.106315557700565
"Bifidobacterium angulatum","Naumovozyma dairenensis",-0.00890108728560205,0.868210721051137,-0.0162266862260686,0.710683485390195,-0.105780043699995,0.915756870762949,0.878774774774775,0.853170844576291,"0/0","Intersect",0.105780043699995
"Streptococcus thermophilus","Lipomyces starkeyi",-0.032101655866243,0.549457754909383,-0.0393862178116884,0.367774402394415,-0.105305413111514,0.91613346781836,0.879315315315315,0.853170844576291,"0/0","Intersect",0.105305413111514
"Alistipes sp. 3BBH6","Coniochaeta ligniaria",0.0354658111737351,0.508394874163488,0.0281998848686472,0.519103050121117,-0.105008224788349,0.916369282367648,0.879531531531532,0.853170844576291,"0/0","Intersect",0.105008224788349
"Lactococcus garvieae","Debaryomyces hansenii",-0.0105621503522726,0.843907080063206,-0.00332280465898439,0.939455889034686,0.10452309139872,0.916754244356587,0.880108108108108,0.853170844576291,"0/0","Intersect",0.10452309139872
"Gemella morbillorum","Aspergillus ochraceoroseus",-0.004359146770864,0.935234534363673,-0.0115894507383251,0.791068299239609,-0.104394150940874,0.916856564194753,0.880216216216216,0.853170844576291,"0/0","Intersect",0.104394150940874
"Bifidobacterium catenulatum","Sphaerulina musiva",-0.02339904511217,0.66265550204856,-0.0162231350161645,0.710743960064528,0.103642872708453,0.917452763350048,0.881297297297297,0.853170844576291,"0/0","Intersect",0.103642872708453
"Colletotrichum fioriniae","Edhazardia aedis",0.0820944280428638,0.125290530681119,0.0891976702360148,0.0410546532996174,0.103310869156978,0.917716249440117,0.881801801801802,0.853170844576291,"0/+","Eukaryota",0.103310869156978
"Parvimonas micra","Pichia kudriavzevii",-0.0129594264383486,0.809096709021313,-0.0200153737019445,0.64726676277628,-0.101897916328807,0.918837703883852,0.883567567567568,0.853170844576291,"0/0","Intersect",0.101897916328807
"Fusobacterium periodonticum","[Candida] arabinofermentans",0.0334049575394968,0.533358283682416,0.0404064198826413,0.355487353811258,0.101221453540963,0.919374666718503,0.884216216216216,0.853170844576291,"0/0","Intersect",0.101221453540963
"Porphyromonas asaccharolytica","Lactobacillus ruminis",-0.011193503709074,0.834706885769012,-0.00419623533604769,0.923584842393437,0.101029015311785,0.919527427122064,0.884396396396396,0.853170844576291,"0/0","Bacteria",0.101029015311785
"Bifidobacterium pseudocatenulatum","Rhizophagus irregularis",-0.0150083798520378,0.779636786275188,-0.0080280224215372,0.85439817576965,0.100792251785638,0.919715377697212,0.884684684684685,0.853170844576291,"0/0","Intersect",0.100792251785638
"Alistipes sp. 3BBH6","Streptococcus sp. HSISS2",-0.040344645416354,0.451819262327101,-0.0333824561245453,0.445297768882879,0.100653357732241,0.919825638394986,0.884720720720721,0.853170844576291,"0/0","Bacteria",0.100653357732241
"Brachyspira pilosicoli","Alistipes sp. 3BBH6",-0.0109363122089882,0.838452082636056,-0.0178605251848941,0.68305845178619,-0.0999890172762774,0.92035304469105,0.885261261261261,0.853170844576291,"0/0","Bacteria",0.0999890172762774
"Moniliophthora perniciosa","Schizosaccharomyces pombe",-0.0330317444866121,0.537944157338813,-0.026112717359417,0.550511923497859,0.099980853117548,0.920359526268025,0.885261261261261,0.853170844576291,"0/0","Eukaryota",0.099980853117548
"Butyrivibrio proteoclasticus","Trichoderma atroviride",0.0805227649944951,0.132711105198577,0.0736540880786936,0.0918160142233471,-0.0997593238046341,0.9205354018012,0.88554954954955,0.853170844576291,"0/0","Intersect",0.0997593238046341
"Brachyspira pilosicoli","Bifidobacterium pseudocatenulatum",-0.0141673896157568,0.791693086881196,-0.00728372149948874,0.867767072578303,0.0993943511704114,0.920825167669039,0.885873873873874,0.853170844576291,"0/0","Bacteria",0.0993943511704114
